station,datetime,lon,lat,elev,precip
WEY,2005-09-13 02:30,-111.1000,44.6500,2031.00,
WEY,2005-09-13 11:58,-111.1000,44.6500,2031.00,
WEY,2005-09-13 14:30,-111.1000,44.6500,2031.00,
WEY,2005-09-14 02:58,-111.1000,44.6500,2031.00,
WEY,2005-09-14 12:20,-111.1000,44.6500,2031.00,
WEY,2005-09-15 00:16,-111.1000,44.6500,2031.00,
WEY,2005-09-15 03:06,-111.1000,44.6500,2031.00,
WEY,2005-09-15 11:58,-111.1000,44.6500,2031.00,
WEY,2005-09-15 23:58,-111.1000,44.6500,2031.00,
WEY,2005-09-16 11:30,-111.1000,44.6500,2031.00,
WEY,2005-09-17 11:50,-111.1000,44.6500,2031.00,
WEY,2005-09-17 14:32,-111.1000,44.6500,2031.00,
WEY,2005-09-17 17:45,-111.1000,44.6500,2031.00,
WEY,2005-09-17 19:56,-111.1000,44.6500,2031.00,
WEY,2005-09-18 03:30,-111.1000,44.6500,2031.00,
WEY,2005-09-18 13:10,-111.1000,44.6500,2031.00,
WEY,2005-09-18 14:54,-111.1000,44.6500,2031.00,
WEY,2005-09-18 17:36,-111.1000,44.6500,2031.00,
WEY,2005-09-18 20:42,-111.1000,44.6500,2031.00,
WEY,2005-09-18 23:58,-111.1000,44.6500,2031.00,
WEY,2005-09-19 11:55,-111.1000,44.6500,2031.00,
WEY,2005-09-19 15:02,-111.1000,44.6500,2031.00,
WEY,2005-09-20 12:10,-111.1000,44.6500,2031.00,
WEY,2005-09-20 23:58,-111.1000,44.6500,2031.00,
WEY,2005-09-21 03:10,-111.1000,44.6500,2031.00,
WEY,2005-09-21 14:25,-111.1000,44.6500,2031.00,
WEY,2005-09-22 11:55,-111.1000,44.6500,2031.00,
WEY,2005-09-22 14:50,-111.1000,44.6500,2031.00,
WEY,2005-09-23 14:45,-111.1000,44.6500,2031.00,
WEY,2005-09-23 17:48,-111.1000,44.6500,2031.00,
WEY,2005-09-24 11:52,-111.1000,44.6500,2031.00,
WEY,2005-09-24 14:45,-111.1000,44.6500,2031.00,
WEY,2005-09-24 18:03,-111.1000,44.6500,2031.00,
WEY,2005-09-24 23:52,-111.1000,44.6500,2031.00,
WEY,2005-09-25 02:36,-111.1000,44.6500,2031.00,
WEY,2005-09-25 11:46,-111.1000,44.6500,2031.00,
WEY,2005-09-25 15:15,-111.1000,44.6500,2031.00,
WEY,2005-09-25 18:05,-111.1000,44.6500,2031.00,
WEY,2005-09-25 20:58,-111.1000,44.6500,2031.00,
WEY,2005-09-26 00:18,-111.1000,44.6500,2031.00,
WEY,2005-09-26 02:46,-111.1000,44.6500,2031.00,
WEY,2005-09-26 14:44,-111.1000,44.6500,2031.00,
WEY,2005-09-26 23:58,-111.1000,44.6500,2031.00,
WEY,2005-09-27 14:30,-111.1000,44.6500,2031.00,
WEY,2005-09-28 02:45,-111.1000,44.6500,2031.00,
WEY,2005-09-28 12:20,-111.1000,44.6500,2031.00,
WEY,2005-09-29 11:55,-111.1000,44.6500,2031.00,
WEY,2005-09-30 00:25,-111.1000,44.6500,2031.00,
WEY,2005-09-30 03:15,-111.1000,44.6500,2031.00,
WEY,2005-09-30 12:55,-111.1000,44.6500,2031.00,
WEY,2005-10-01 14:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-01 17:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 00:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 12:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 14:46,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 17:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 20:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-02 23:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-03 02:45,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-03 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-03 23:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-04 02:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-04 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-04 15:06,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-05 11:56,-111.1000,44.6500,2031.00,0.00
