station,datetime,lon,lat,elev,precip
3HT,2005-08-16 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-16 16:30,-109.8400,46.4200,1300.00,
3HT,2005-08-16 19:35,-109.8400,46.4200,1300.00,
3HT,2005-08-16 22:40,-109.8400,46.4200,1300.00,
3HT,2005-08-17 23:05,-109.8400,46.4200,1300.00,
3HT,2005-08-18 22:45,-109.8400,46.4200,1300.00,
3HT,2005-08-19 15:30,-109.8400,46.4200,1300.00,
3HT,2005-08-19 16:30,-109.8400,46.4200,1300.00,
3HT,2005-08-19 23:30,-109.8400,46.4200,1300.00,
3HT,2005-08-20 13:40,-109.8400,46.4200,1300.00,
3HT,2005-08-20 14:43,-109.8400,46.4200,1300.00,
3HT,2005-08-20 15:50,-109.8400,46.4200,1300.00,
3HT,2005-08-20 22:30,-109.8400,46.4200,1300.00,
3HT,2005-08-21 14:33,-109.8400,46.4200,1300.00,
3HT,2005-08-21 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-21 16:30,-109.8400,46.4200,1300.00,
3HT,2005-08-21 22:32,-109.8400,46.4200,1300.00,
3HT,2005-08-22 13:35,-109.8400,46.4200,1300.00,
3HT,2005-08-22 14:30,-109.8400,46.4200,1300.00,
3HT,2005-08-22 16:32,-109.8400,46.4200,1300.00,
3HT,2005-08-22 19:55,-109.8400,46.4200,1300.00,
3HT,2005-08-22 23:10,-109.8400,46.4200,1300.00,
3HT,2005-08-23 14:45,-109.8400,46.4200,1300.00,
3HT,2005-08-23 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-23 23:20,-109.8400,46.4200,1300.00,
3HT,2005-08-24 14:55,-109.8400,46.4200,1300.00,
3HT,2005-08-24 15:55,-109.8400,46.4200,1300.00,
3HT,2005-08-24 16:30,-109.8400,46.4200,1300.00,
3HT,2005-08-24 19:35,-109.8400,46.4200,1300.00,
3HT,2005-08-24 22:30,-109.8400,46.4200,1300.00,
3HT,2005-08-25 14:57,-109.8400,46.4200,1300.00,
3HT,2005-08-25 15:38,-109.8400,46.4200,1300.00,
