station,datetime,lon,lat,elev,precip
88M,2011-01-23 10:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 11:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 11:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 11:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 12:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 12:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 12:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 13:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 13:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 13:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 14:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 14:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 14:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 15:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 15:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 15:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 16:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 16:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 16:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 17:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 17:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 17:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 18:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 18:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 19:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 19:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 19:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 20:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 20:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 20:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 21:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 21:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 21:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 22:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 22:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 22:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 23:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 23:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 23:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 00:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 00:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 00:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 01:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 01:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 01:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 02:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 02:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 02:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 03:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 03:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 03:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 04:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 04:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 04:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 04:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 05:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 05:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 05:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 06:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 06:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 07:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 07:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 07:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 08:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 08:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 08:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 09:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 09:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 09:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 09:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 10:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 10:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 10:59,-115.0764,48.9738,813.00,0.00
